,evolutionary_track,x,y,x2,xlog,ylog,xrange,yrange,xnormalization,ynormalization,kname,combination,mean_deviation,max_deviation,saveGPmodel,saveGPdata
408,m1.16_feh3.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[56265135.41777033, 8041980924.210852]","[4851.091685698487, 6067.85278031203]",True,True,constant + exponential,True,0.00013857043503043718,0.0011880105201531599,m1.16_feh3.0_MLT1.9_fov0.018.gpdict,m1.16_feh3.0_MLT1.9_fov0.018.gpdata
409,m1.04_feh-1.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[60006702.86995726, 9000049319.656803]","[4870.632229251032, 6164.696732616744]",True,True,constant + exponential,True,5.799536374325076e-05,0.0006676523262590939,m1.04_feh-1.0_MLT1.9_fov0.018.gpdict,m1.04_feh-1.0_MLT1.9_fov0.018.gpdata
410,m1.19_feh2.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[50645659.68205787, 6910031265.765178]","[4788.331130500344, 6165.746458334086]",True,True,constant + exponential,True,0.00015589511626053375,0.002341421326224613,m1.19_feh2.0_MLT1.9_fov0.018.gpdict,m1.19_feh2.0_MLT1.9_fov0.018.gpdata
411,m1.02_feh-0.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[68577010.01905568, 10045164591.458302]","[4843.278556210694, 6059.519228334005]",True,True,constant + exponential,True,3.786979202475815e-05,0.00033279024659327305,m1.02_feh-0.5_MLT1.9_fov0.018.gpdict,m1.02_feh-0.5_MLT1.9_fov0.018.gpdata
412,m1.13_feh-2.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[48155916.15610343, 6260207394.670654]","[4820.4208410222145, 6418.714196484461]",True,True,constant + exponential,True,7.50918826686389e-05,0.0008166058447843794,m1.13_feh-2.0_MLT1.9_fov0.018.gpdict,m1.13_feh-2.0_MLT1.9_fov0.018.gpdata
413,m1.07_feh-2.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[58692967.62868364, 7594002117.00855]","[4811.147278484378, 6263.8218869823695]",True,True,constant + exponential,True,7.17265638790276e-05,0.0005661580129728838,m1.07_feh-2.0_MLT1.9_fov0.018.gpdict,m1.07_feh-2.0_MLT1.9_fov0.018.gpdata
414,m1.2_feh1.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[48962612.35864788, 6500554105.370877]","[4812.123763094457, 6242.1051095249595]",True,True,constant + exponential,True,0.0002367514734263145,0.004786009989630968,m1.2_feh1.5_MLT1.9_fov0.018.gpdict,m1.2_feh1.5_MLT1.9_fov0.018.gpdata
415,m1.03_feh-5.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[47401838.56378447, 6829074535.875044]","[5094.457355374813, 6649.6404183503855]",True,True,constant + exponential,True,5.11023223035398e-05,0.00038757254987586975,m1.03_feh-5.5_MLT1.9_fov0.018.gpdict,m1.03_feh-5.5_MLT1.9_fov0.018.gpdata
416,m1.1_feh-3.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[46893245.94470821, 6324767844.514729]","[4988.6513710802865, 6551.390708739356]",True,True,constant + exponential,True,0.00013930161359361793,0.0032345690194122145,m1.1_feh-3.0_MLT1.9_fov0.018.gpdict,m1.1_feh-3.0_MLT1.9_fov0.018.gpdata
417,m1.06_feh-1.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[56303796.9226761, 8376203108.07193]","[4883.499881957607, 6213.4844696803075]",True,True,constant + exponential,True,6.445496838012965e-05,0.0004160265706494304,m1.06_feh-1.0_MLT1.9_fov0.018.gpdict,m1.06_feh-1.0_MLT1.9_fov0.018.gpdata
418,m1.27_feh-1.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[33257641.15320245, 4218248657.601231]","[4993.570896804059, 6810.169690860071]",True,True,constant + exponential,True,0.00018569559993982586,0.004562093184038107,m1.27_feh-1.5_MLT1.9_fov0.018.gpdict,m1.27_feh-1.5_MLT1.9_fov0.018.gpdata
419,m0.93_feh-3.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[79266317.82607627, 11752746356.698572]","[4812.169105997123, 6041.391595318058]",True,True,constant + exponential,True,4.836240500838399e-05,0.000600516457986755,m0.93_feh-3.0_MLT1.9_fov0.018.gpdict,m0.93_feh-3.0_MLT1.9_fov0.018.gpdata
420,m1.03_feh-4.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[50004432.47158425, 7198512923.247246]","[5050.118281991472, 6551.1861884569]",True,True,constant + exponential,True,3.644495148169774e-05,0.00015903095703961867,m1.03_feh-4.5_MLT1.9_fov0.018.gpdict,m1.03_feh-4.5_MLT1.9_fov0.018.gpdata
421,m1.03_feh-3.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[55420743.10403181, 7698424813.849767]","[5006.47744025554, 6436.051772739477]",True,True,constant + exponential,True,3.274935596980956e-05,0.00034903196117330726,m1.03_feh-3.5_MLT1.9_fov0.018.gpdict,m1.03_feh-3.5_MLT1.9_fov0.018.gpdata
422,m1.24_feh5.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[50056160.38081686, 6667473796.853074]","[4679.3571585702775, 6015.073857284057]",True,True,constant + exponential,True,0.00014766985859763972,0.0014330018054752314,m1.24_feh5.0_MLT1.9_fov0.018.gpdict,m1.24_feh5.0_MLT1.9_fov0.018.gpdata
423,m1.03_feh2.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[76333722.9636048, 12186858107.55278]","[4691.322155519591, 5737.69921309472]",True,True,constant + exponential,True,5.906860898828742e-05,0.001883529389102967,m1.03_feh2.5_MLT1.9_fov0.018.gpdict,m1.03_feh2.5_MLT1.9_fov0.018.gpdata
424,m0.94_feh-0.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[81868196.30552688, 13615541857.825285]","[4824.15602977418, 5860.8964803524195]",True,True,constant + exponential,True,7.530798335921566e-05,0.0005615164508311343,m0.94_feh-0.5_MLT1.9_fov0.018.gpdict,m0.94_feh-0.5_MLT1.9_fov0.018.gpdata
425,m0.96_feh-1.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[78523632.89583239, 12130831446.526316]","[4846.190724907337, 5967.934946419362]",True,True,constant + exponential,True,8.546692119406226e-05,0.000760592093455581,m0.96_feh-1.0_MLT1.9_fov0.018.gpdict,m0.96_feh-1.0_MLT1.9_fov0.018.gpdata
426,m1.11_feh4.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[68504053.7843803, 10002609592.372372]","[4648.760660498547, 5752.48880678435]",True,True,constant + exponential,True,0.00015338269733369036,0.0026197774312278765,m1.11_feh4.5_MLT1.9_fov0.018.gpdict,m1.11_feh4.5_MLT1.9_fov0.018.gpdata
427,m1.27_feh4.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[46955341.49739194, 6094680298.603663]","[4716.093057280285, 6109.564852814192]",True,True,constant + exponential,True,9.501092546909096e-05,0.0018565283833597013,m1.27_feh4.5_MLT1.9_fov0.018.gpdict,m1.27_feh4.5_MLT1.9_fov0.018.gpdata
428,m1.15_feh-5.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[38463315.62762766, 4739818037.516986]","[4968.293302531772, 6909.744267795949]",True,True,constant + exponential,True,8.051866054893816e-05,0.001111858962277168,m1.15_feh-5.0_MLT1.9_fov0.018.gpdict,m1.15_feh-5.0_MLT1.9_fov0.018.gpdata
429,m0.99_feh-5.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[55286720.73219574, 8098773548.317894]","[4934.959692686911, 6426.06972214398]",True,True,constant + exponential,True,4.5139034631327255e-05,0.0003780294583636268,m0.99_feh-5.0_MLT1.9_fov0.018.gpdict,m0.99_feh-5.0_MLT1.9_fov0.018.gpdata
430,m1.18_feh4.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[58073467.55276362, 7894272962.666431]","[4697.5596896817715, 5945.0357951138585]",True,True,constant + exponential,True,9.399253415797372e-05,0.0006469396567034824,m1.18_feh4.0_MLT1.9_fov0.018.gpdict,m1.18_feh4.0_MLT1.9_fov0.018.gpdata
431,m0.9500000000000001_feh1.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[89398611.3157391, 15456646232.342003]","[4714.858873018907, 5648.744772017754]",True,True,constant + exponential,True,7.444461818946835e-05,0.0009292389011008595,m0.9500000000000001_feh1.5_MLT1.9_fov0.018.gpdict,m0.9500000000000001_feh1.5_MLT1.9_fov0.018.gpdata
432,m1.01_feh2.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[77312823.52882826, 12683554077.02692]","[4707.63374887784, 5743.1660064219495]",True,True,constant + exponential,True,0.0001019464563158564,0.0014089462917679096,m1.01_feh2.0_MLT1.9_fov0.018.gpdict,m1.01_feh2.0_MLT1.9_fov0.018.gpdata
433,m1.24_feh-3.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[31565021.9183742, 4120731464.991562]","[5049.020031558881, 6951.9947289132215]",True,True,constant + exponential,True,9.844782445984224e-05,0.0018288187422978996,m1.24_feh-3.0_MLT1.9_fov0.018.gpdict,m1.24_feh-3.0_MLT1.9_fov0.018.gpdata
434,m1.1_feh5.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[71708474.74860409, 10347950377.955894]","[4627.686924554408, 5704.818450528522]",True,True,constant + exponential,True,0.00015682329985651454,0.003965522594958859,m1.1_feh5.0_MLT1.9_fov0.018.gpdict,m1.1_feh5.0_MLT1.9_fov0.018.gpdata
435,m1.21_feh0.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[42808560.10357417, 5591209558.258871]","[4895.302964040659, 6459.679298830358]",True,True,constant + exponential,True,0.00011852769272842453,0.0015225009946654433,m1.21_feh0.0_MLT1.9_fov0.018.gpdict,m1.21_feh0.0_MLT1.9_fov0.018.gpdata
436,m1.17_feh2.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[54576676.80063591, 7612238567.463346]","[4755.408455716687, 6063.448882647564]",True,True,constant + exponential,True,0.00016519864362515022,0.0033558485795573967,m1.17_feh2.5_MLT1.9_fov0.018.gpdict,m1.17_feh2.5_MLT1.9_fov0.018.gpdata
437,m1.27_feh1.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[41651477.47067092, 5281748475.835329]","[4844.076306131205, 6408.332854132228]",True,True,constant + exponential,True,8.990519438054055e-05,0.0004808539842109105,m1.27_feh1.5_MLT1.9_fov0.018.gpdict,m1.27_feh1.5_MLT1.9_fov0.018.gpdata
438,m1.11_feh1.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[61576695.20499178, 8367656488.997569]","[4794.0878278894925, 6079.7498876128275]",True,True,constant + exponential,True,0.0001300910026872224,0.0036669840012717447,m1.11_feh1.0_MLT1.9_fov0.018.gpdict,m1.11_feh1.0_MLT1.9_fov0.018.gpdata
439,m0.97_feh-0.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[79676363.66181864, 12119580518.431095]","[4827.4670427124265, 5936.29354683605]",True,True,constant + exponential,True,4.51409528945674e-05,0.0005045401096702706,m0.97_feh-0.5_MLT1.9_fov0.018.gpdict,m0.97_feh-0.5_MLT1.9_fov0.018.gpdata
440,m1.12_feh3.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[63428696.50210498, 9157193178.369274]","[4826.511383885057, 5977.474348639519]",True,True,constant + exponential,True,0.00023860636806310935,0.0009257525968179303,m1.12_feh3.0_MLT1.9_fov0.018.gpdict,m1.12_feh3.0_MLT1.9_fov0.018.gpdata
441,m0.97_feh-2.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[66362740.27212957, 10481631761.322485]","[4940.67881580803, 6152.4386486707435]",True,True,constant + exponential,True,7.353324557062353e-05,0.001014523173225923,m0.97_feh-2.5_MLT1.9_fov0.018.gpdict,m0.97_feh-2.5_MLT1.9_fov0.018.gpdata
442,m0.98_feh-1.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[71430977.55159046, 10847829571.925129]","[4884.820868465779, 6069.58771160649]",True,True,constant + exponential,True,5.051038581672204e-05,0.0004680451584355705,m0.98_feh-1.5_MLT1.9_fov0.018.gpdict,m0.98_feh-1.5_MLT1.9_fov0.018.gpdata
443,m1.07_feh0.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[61105039.84979506, 8760328885.484446]","[4827.5264116597355, 6119.353028290888]",True,True,constant + exponential,True,6.384934247421989e-05,0.000651344022754019,m1.07_feh0.0_MLT1.9_fov0.018.gpdict,m1.07_feh0.0_MLT1.9_fov0.018.gpdata
444,m1.23_feh4.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[51030056.15369044, 6775250497.298914]","[4718.979988905836, 6057.378825473043]",True,True,constant + exponential,True,0.0002444006775866306,0.0017384985121229324,m1.23_feh4.0_MLT1.9_fov0.018.gpdict,m1.23_feh4.0_MLT1.9_fov0.018.gpdata
445,m0.94_feh-2.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[77189860.82030568, 12281423256.03306]","[4897.321344987915, 6017.869238816227]",True,True,constant + exponential,True,4.745403231607435e-05,0.0002597531446046908,m0.94_feh-2.0_MLT1.9_fov0.018.gpdict,m0.94_feh-2.0_MLT1.9_fov0.018.gpdata
446,m1.28_feh-3.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[27911986.31952818, 3557239382.3256016]","[5085.57356638407, 7191.7113095636105]",True,True,constant + exponential,True,0.00013813358191925437,0.0028782602404554547,m1.28_feh-3.5_MLT1.9_fov0.018.gpdict,m1.28_feh-3.5_MLT1.9_fov0.018.gpdata
447,m1.29_feh4.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[44860920.9680216, 5751546557.00488]","[4728.484805514627, 6154.201709242548]",True,True,constant + exponential,True,0.00014131859394682703,0.001495532361264429,m1.29_feh4.5_MLT1.9_fov0.018.gpdict,m1.29_feh4.5_MLT1.9_fov0.018.gpdata
448,m1.07_feh-5.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[43417020.98975216, 6123510765.546113]","[4939.626399499792, 6651.911067231073]",True,True,constant + exponential,True,5.6072372059697654e-05,0.0005214093776343409,m1.07_feh-5.0_MLT1.9_fov0.018.gpdict,m1.07_feh-5.0_MLT1.9_fov0.018.gpdata
449,m0.93_feh-4.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[70428743.69548917, 10854462433.539335]","[4866.926126057079, 6161.672908626174]",True,True,constant + exponential,True,3.464674496950117e-05,0.00037687219634574554,m0.93_feh-4.0_MLT1.9_fov0.018.gpdict,m0.93_feh-4.0_MLT1.9_fov0.018.gpdata
450,m1.06_feh-0.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[59072346.94371364, 8703259349.343555]","[4850.999034423073, 6156.6807201851125]",True,True,constant + exponential,True,5.94562649228597e-05,0.0009576868317080489,m1.06_feh-0.5_MLT1.9_fov0.018.gpdict,m1.06_feh-0.5_MLT1.9_fov0.018.gpdata
451,m1.09_feh-2.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[47999532.34138909, 6806602547.7672205]","[4964.201703715662, 6452.019849530908]",True,True,constant + exponential,True,3.874244711657264e-05,0.0003234370223444971,m1.09_feh-2.5_MLT1.9_fov0.018.gpdict,m1.09_feh-2.5_MLT1.9_fov0.018.gpdata
452,m1.1800000000000002_feh4.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[56816918.27427548, 7984105224.023569]","[4674.519134431405, 5909.021338623775]",True,True,constant + exponential,True,0.0001321062259479459,0.0012300215141672899,m1.1800000000000002_feh4.5_MLT1.9_fov0.018.gpdict,m1.1800000000000002_feh4.5_MLT1.9_fov0.018.gpdata
453,m1.06_feh-5.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[44824543.16568176, 6317721968.579421]","[5059.4648010897745, 6685.457919312083]",True,True,constant + exponential,True,4.767287985978055e-05,0.0004189898962506655,m1.06_feh-5.0_MLT1.9_fov0.018.gpdict,m1.06_feh-5.0_MLT1.9_fov0.018.gpdata
454,m1.25_feh-2.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[32351131.867422365, 4177516076.694225]","[5028.20923400188, 6888.673799020036]",True,True,constant + exponential,True,0.00010529414245914379,0.0010295796720626305,m1.25_feh-2.5_MLT1.9_fov0.018.gpdict,m1.25_feh-2.5_MLT1.9_fov0.018.gpdata
455,m1.16_feh-3.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[39013500.14395663, 5224161531.30536]","[5012.125804488516, 6713.287252218651]",True,True,constant + exponential,True,0.00011430355345520073,0.0018736519992674783,m1.16_feh-3.0_MLT1.9_fov0.018.gpdict,m1.16_feh-3.0_MLT1.9_fov0.018.gpdata
456,m1.18_feh0.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[47171520.74280006, 6127683848.556564]","[4881.968078903304, 6385.548244931569]",True,True,constant + exponential,True,0.00012054750365648691,0.0006784248186332276,m1.18_feh0.0_MLT1.9_fov0.018.gpdict,m1.18_feh0.0_MLT1.9_fov0.018.gpdata
457,m1.22_feh-3.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[32247795.98240282, 4203791226.4676037]","[5061.763513927657, 6975.1116798384155]",True,True,constant + exponential,True,0.00010458857907742534,0.0010988632442389124,m1.22_feh-3.5_MLT1.9_fov0.018.gpdict,m1.22_feh-3.5_MLT1.9_fov0.018.gpdata
458,m1.19_feh0.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[48312147.48660797, 6210391019.712568]","[4863.205152507067, 6339.597173301887]",True,True,constant + exponential,True,0.00012176469602567726,0.0011425989244996382,m1.19_feh0.5_MLT1.9_fov0.018.gpdict,m1.19_feh0.5_MLT1.9_fov0.018.gpdata
459,m0.95_feh4.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[97812982.11555402, 17604101647.098812]","[4612.988905956346, 5430.255237302228]",True,True,constant + exponential,True,8.132063727259089e-05,0.0007691188074748778,m0.95_feh4.0_MLT1.9_fov0.018.gpdict,m0.95_feh4.0_MLT1.9_fov0.018.gpdata
460,m1.11_feh0.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[56927453.67640099, 7996363228.597274]","[4805.7513408134355, 6148.2936292075965]",True,True,constant + exponential,True,8.344919560090313e-05,0.0006448756666683764,m1.11_feh0.5_MLT1.9_fov0.018.gpdict,m1.11_feh0.5_MLT1.9_fov0.018.gpdata
461,m1.02_feh-3.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[56963430.07637405, 7976811424.237527]","[5007.887320252243, 6410.197951427438]",True,True,constant + exponential,True,3.0234601109350188e-05,0.00019585627317064702,m1.02_feh-3.5_MLT1.9_fov0.018.gpdict,m1.02_feh-3.5_MLT1.9_fov0.018.gpdata
462,m1.11_feh1.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[64043097.15312871, 8620573736.655136]","[4758.729749838722, 6031.677754891262]",True,True,constant + exponential,True,0.00011291863216676255,0.001036832419100353,m1.11_feh1.5_MLT1.9_fov0.018.gpdict,m1.11_feh1.5_MLT1.9_fov0.018.gpdata
463,m1.21_feh-3.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[34578808.85821766, 4329037049.625319]","[5054.738751903625, 6942.313964266728]",True,True,constant + exponential,True,9.09603585695723e-05,0.0010784528870902976,m1.21_feh-3.5_MLT1.9_fov0.018.gpdict,m1.21_feh-3.5_MLT1.9_fov0.018.gpdata
464,m1.06_feh-2.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[56350794.89241413, 7545088419.966642]","[4959.713761473305, 6376.284582355939]",True,True,constant + exponential,True,4.056864357426781e-05,0.000360370445146585,m1.06_feh-2.5_MLT1.9_fov0.018.gpdict,m1.06_feh-2.5_MLT1.9_fov0.018.gpdata
465,m1.04_feh0.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[66196648.23773772, 10202858638.741085]","[4794.425884103549, 5980.896853330058]",True,True,constant + exponential,True,5.180966930810735e-05,0.00024340323932159347,m1.04_feh0.5_MLT1.9_fov0.018.gpdict,m1.04_feh0.5_MLT1.9_fov0.018.gpdata
466,m0.9_feh2.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[114080627.0140951, 20137952056.60226]","[4668.4301089346145, 5433.920883036184]",True,True,constant + exponential,True,5.1179341192814343e-05,0.00021632125951043246,m0.9_feh2.5_MLT1.9_fov0.018.gpdict,m0.9_feh2.5_MLT1.9_fov0.018.gpdata
467,m1.2_feh-3.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[34229339.4027925, 4455666444.7642975]","[5053.905556662684, 6910.255194587042]",True,True,constant + exponential,True,0.00011014490897316992,0.0016197414384666597,m1.2_feh-3.5_MLT1.9_fov0.018.gpdict,m1.2_feh-3.5_MLT1.9_fov0.018.gpdata
468,m1.24_feh-4.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[30183344.891725395, 3841508787.68924]","[5092.216570781976, 7132.327802858493]",True,True,constant + exponential,True,0.0001109663001262793,0.0011105833320138592,m1.24_feh-4.0_MLT1.9_fov0.018.gpdict,m1.24_feh-4.0_MLT1.9_fov0.018.gpdata
469,m1.28_feh-2.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[32308995.093004346, 3988611706.0371494]","[5017.530583508325, 6898.825560916342]",True,True,constant + exponential,True,9.094310504116439e-05,0.0008091981765826484,m1.28_feh-2.0_MLT1.9_fov0.018.gpdict,m1.28_feh-2.0_MLT1.9_fov0.018.gpdata
470,m1.03_feh4.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[85884351.59935138, 13155832545.781996]","[4600.218930133385, 5571.792712956237]",True,True,constant + exponential,True,9.316455088954698e-05,0.001706111698912327,m1.03_feh4.5_MLT1.9_fov0.018.gpdict,m1.03_feh4.5_MLT1.9_fov0.018.gpdata
471,m0.9_feh1.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[104329118.15164237, 18514536124.912453]","[4605.780617445821, 5483.020946124591]",True,True,constant + exponential,True,4.027036124510224e-05,0.00047558445803341787,m0.9_feh1.0_MLT1.9_fov0.018.gpdict,m0.9_feh1.0_MLT1.9_fov0.018.gpdata
472,m1.29_feh-4.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[27841243.11277557, 3351329260.4715657]","[4998.558131717443, 7325.201728399742]",True,True,constant + exponential,True,7.634546613738999e-05,0.0008258753096240801,m1.29_feh-4.0_MLT1.9_fov0.018.gpdict,m1.29_feh-4.0_MLT1.9_fov0.018.gpdata
473,m1.16_feh0.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[49976053.89771602, 6526292961.992536]","[4870.970344339472, 6336.635299082516]",True,True,constant + exponential,True,0.0001483933524054078,0.0019582971785370162,m1.16_feh0.0_MLT1.9_fov0.018.gpdict,m1.16_feh0.0_MLT1.9_fov0.018.gpdata
474,m1.24_feh-0.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[39426740.52658428, 4918668519.368751]","[4930.238137728681, 6603.286911950853]",True,True,constant + exponential,True,0.00010265826284536412,0.0009479561399037273,m1.24_feh-0.5_MLT1.9_fov0.018.gpdict,m1.24_feh-0.5_MLT1.9_fov0.018.gpdata
475,m1.26_feh0.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[37571851.85963236, 4831700937.768624]","[4914.694408684036, 6585.66933164448]",True,True,constant + exponential,True,0.0001194778510757163,0.0010170077505254893,m1.26_feh0.0_MLT1.9_fov0.018.gpdict,m1.26_feh0.0_MLT1.9_fov0.018.gpdata
476,m1.14_feh-4.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[37746235.92197775, 5168854820.345215]","[5046.684078135287, 6799.381324739818]",True,True,constant + exponential,True,0.00011325068398293174,0.0011148204091678826,m1.14_feh-4.0_MLT1.9_fov0.018.gpdict,m1.14_feh-4.0_MLT1.9_fov0.018.gpdata
477,m1.0_feh0.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[76369349.21869433, 11289531950.196459]","[4803.5051966799965, 5949.393662517009]",True,True,constant + exponential,True,5.187724022390859e-05,0.00025368590621110965,m1.0_feh0.0_MLT1.9_fov0.018.gpdict,m1.0_feh0.0_MLT1.9_fov0.018.gpdata
478,m1.22_feh-5.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[30285815.28274169, 3846432435.8880725]","[5121.6287617164335, 7217.759255457056]",True,True,constant + exponential,True,8.4764274248331e-05,0.0015366200331194957,m1.22_feh-5.0_MLT1.9_fov0.018.gpdict,m1.22_feh-5.0_MLT1.9_fov0.018.gpdata
479,m0.93_feh-5.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[68884318.82877682, 9914390141.799234]","[5076.69155817438, 6376.377201042385]",True,True,constant + exponential,True,4.4678897762137615e-05,0.0002981943849454938,m0.93_feh-5.5_MLT1.9_fov0.018.gpdict,m0.93_feh-5.5_MLT1.9_fov0.018.gpdata
480,m1.28_feh0.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[38131548.99440985, 4772612772.726928]","[4894.905272354756, 6561.044394578397]",True,True,constant + exponential,True,0.0001085773617696707,0.001293237322347096,m1.28_feh0.5_MLT1.9_fov0.018.gpdict,m1.28_feh0.5_MLT1.9_fov0.018.gpdata
481,m1.06_feh4.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[77025400.09172958, 11696618546.165432]","[4630.497604115836, 5673.342229226118]",True,True,constant + exponential,True,0.0001142180997559768,0.0016854528444514294,m1.06_feh4.0_MLT1.9_fov0.018.gpdict,m1.06_feh4.0_MLT1.9_fov0.018.gpdata
482,m1.16_feh-4.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[35606351.32602757, 4857063169.662745]","[5058.865986743065, 6860.0578187604115]",True,True,constant + exponential,True,9.919371067361853e-05,0.0010252101176285722,m1.16_feh-4.0_MLT1.9_fov0.018.gpdict,m1.16_feh-4.0_MLT1.9_fov0.018.gpdata
483,m1.22_feh3.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[50567156.07565209, 6848503202.616918]","[4734.848945992629, 6080.564472822673]",True,True,constant + exponential,True,0.00024298533798960801,0.0019273308912530762,m1.22_feh3.5_MLT1.9_fov0.018.gpdict,m1.22_feh3.5_MLT1.9_fov0.018.gpdata
484,m1.26_feh-4.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[28130231.44571023, 3632918908.0563188]","[5102.290081690181, 7210.294540922883]",True,True,constant + exponential,True,0.0001029588889283843,0.0021993465661952483,m1.26_feh-4.0_MLT1.9_fov0.018.gpdict,m1.26_feh-4.0_MLT1.9_fov0.018.gpdata
485,m1.27_feh-3.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[28642055.410236023, 3650703630.6602187]","[5086.022514406319, 7152.929967734944]",True,True,constant + exponential,True,0.0001224656432888353,0.00112742028017776,m1.27_feh-3.5_MLT1.9_fov0.018.gpdict,m1.27_feh-3.5_MLT1.9_fov0.018.gpdata
486,m0.9_feh4.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[117741179.82155171, 21497222530.176853]","[4609.425151504433, 5316.615753822412]",True,True,constant + exponential,True,9.418929847776395e-05,0.000849947543182128,m0.9_feh4.0_MLT1.9_fov0.018.gpdict,m0.9_feh4.0_MLT1.9_fov0.018.gpdata
487,m0.97_feh-4.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[61578289.98581114, 8965950618.047617]","[5042.480383543905, 6391.637892397799]",True,True,constant + exponential,True,5.3427023829787334e-05,0.000603216088004177,m0.97_feh-4.5_MLT1.9_fov0.018.gpdict,m0.97_feh-4.5_MLT1.9_fov0.018.gpdata
